Teff,xi,muFast,alpha,stdVal,meanVal,u_stdVal,u_meanVal,ur_stdVal,ur_meanVal
4.3056290,0.5637118,0.0925081,0.0008527,0.0367911,0.0203840,0.0523923,0.0235336,0.1636615,0.0520691
4.4788607,0.3902432,0.1226929,0.0007410,0.0456508,0.0340157,0.0705371,0.0251920,0.1038502,0.0379610
2.5764220,0.4229257,0.0948646,0.0008956,0.0371417,0.0188679,0.0498901,0.0225852,0.1394513,0.0294156
3.2654792,0.1809423,0.1039137,0.0007692,0.0507742,0.0417382,0.0582042,0.0220719,0.1240555,0.0324851
3.7476561,0.5200085,0.0626179,0.0006487,0.0254222,0.0157190,0.0308848,0.0058283,0.0985578,0.0267427
5.4552599,0.4730853,0.0816896,0.0007206,0.0351926,0.0257995,0.0458422,0.0228191,0.0982189,0.0412540
4.5175839,0.3265292,0.0964263,0.0007508,0.0443499,0.0349099,0.0563366,0.0234557,0.0956791,0.0422518
3.8552686,0.4666486,0.0570729,0.0005685,0.0254709,0.0202037,0.0273377,0.0038679,0.0780860,0.0272670
3.4495533,0.3621404,0.0569214,0.0007055,0.0348942,0.0296400,0.0284547,0.0040548,0.1201069,0.0106332
4.6234862,0.5032254,0.0767527,0.0006492,0.0313013,0.0200150,0.0392216,0.0175105,0.0844384,0.0465173
4.1903032,0.2744415,0.0871251,0.0007559,0.0470792,0.0388076,0.0506618,0.0199926,0.1022775,0.0422501
4.4880249,0.5659963,0.0868094,0.0006398,0.0339577,0.0179522,0.0499369,0.0211700,0.1136627,0.0412729
5.1999085,0.3011278,0.0734948,0.0009304,0.0442157,0.0421016,0.0391239,0.0142830,0.0856258,0.0486641
4.9302205,0.3692116,0.0833932,0.0008649,0.0414027,0.0338567,0.0479422,0.0226152,0.0985541,0.0464228
5.6858291,0.4414449,0.0984134,0.0008088,0.0386034,0.0305788,0.0597402,0.0243339,0.0986476,0.0394722
4.6244785,0.5017016,0.0865959,0.0006707,0.0337253,0.0200528,0.0506100,0.0205723,0.1099829,0.0403835
5.1022478,0.3525598,0.1088848,0.0005243,0.0431090,0.0347897,0.0660059,0.0257860,0.1023765,0.0444990
4.6002395,0.3790646,0.0844890,0.0006922,0.0392695,0.0306021,0.0479065,0.0217544,0.0975142,0.0447978
4.6504546,0.4771846,0.0887892,0.0001449,0.0343413,0.0205940,0.0507140,0.0235938,0.1338388,0.0486339
4.0816670,0.5331183,0.0440122,0.0007983,0.0231872,0.0156334,0.0206088,0.0007102,0.0829995,0.0243906
3.4293108,0.2293790,0.0148218,0.0010637,0.0357065,0.0279181,0.0163234,-0.0034397,0.0325944,-0.0003887
4.1691435,0.4611769,0.0890078,0.0008241,0.0357071,0.0209811,0.0501695,0.0246469,0.1325202,0.0522429
3.8194065,0.2638878,0.0777932,0.0007366,0.0453076,0.0384649,0.0396027,0.0144900,0.1252383,0.0341542
3.5902327,0.3829541,0.0230736,0.0006175,0.0304994,0.0194952,0.0149675,0.0004542,0.0565024,-0.0019990
4.6404207,0.3721303,0.0855911,0.0006673,0.0390284,0.0304186,0.0500650,0.0199824,0.1018962,0.0413546
3.4448747,0.3011727,0.1127644,0.0008661,0.0459520,0.0346404,0.0617009,0.0276233,0.0835479,0.0516727
5.4157705,0.2416878,0.0735995,0.0005774,0.0462500,0.0481038,0.0404153,0.0128667,0.0860805,0.0458547
4.5675806,0.2712030,0.1084624,0.0006143,0.0496113,0.0396174,0.1250948,0.0139743,0.1622581,0.0365839
5.2304965,0.5096569,0.1028697,0.0010284,0.0406940,0.0304362,0.0593420,0.0253701,0.3152794,0.0734539
4.5176766,0.1292198,0.0469333,0.0007434,0.0403359,0.0454397,0.0257932,0.0010731,0.0760037,0.0145994
4.9863156,0.3661290,0.0869972,0.0010692,0.0434976,0.0353296,0.0517515,0.0200643,0.1137059,0.0425292
3.8784119,0.2854718,0.0727634,0.0006673,0.0431713,0.0381116,0.0368111,0.0109237,0.1281051,0.0147726
3.4152393,0.4508183,0.0829891,0.0006649,0.0341223,0.0188116,0.0419046,0.0194249,0.2189860,0.0201079
3.8008316,0.2914913,0.0847376,0.0010597,0.0443046,0.0370422,0.0461313,0.0208306,0.1171331,0.0325694
3.7523194,0.4812053,0.0422520,0.0007919,0.0245303,0.0164957,0.0199700,0.0007074,0.0804391,0.0264150
5.1268174,0.2687293,0.0668934,0.0008586,0.0436268,0.0471608,0.0374463,0.0085976,0.0788905,0.0403336
5.0539381,0.2289785,0.0482206,0.0008419,0.0410049,0.0470929,0.0261102,0.0014242,0.0835026,0.0146068
4.2784395,0.4234624,0.0655376,0.0005140,0.0300602,0.0258781,0.0350025,0.0073548,0.0778439,0.0349916
5.1489861,0.4358980,0.1150442,0.0006970,0.0433252,0.0338058,0.0665831,0.0295207,0.0994424,0.0456636
4.7599652,0.2462973,0.0831975,0.0007451,0.0489032,0.0420114,0.0475888,0.0222297,0.0947540,0.0485346
4.3237488,0.4542014,0.0575626,0.0007637,0.0281705,0.0244563,0.0274380,0.0037840,0.0843012,0.0319511
4.7225505,0.5015737,0.0767069,0.0009518,0.0320647,0.0204896,0.0391976,0.0183577,0.0869782,0.0483462
4.3404270,0.3641419,0.0518272,0.0011047,0.0368044,0.0338829,0.0264202,0.0024805,0.0720407,0.0214519
6.5653205,0.4377037,0.0586689,0.0005970,0.0344848,0.0336290,0.0351422,0.0089351,0.0932315,0.0429655
3.8331371,0.3607006,0.0696241,0.0006829,0.0366780,0.0307425,0.0355401,0.0094833,0.1060728,0.0326028
5.2532652,0.4884040,0.0782472,0.0007956,0.0344308,0.0267729,0.0424319,0.0196639,0.0943646,0.0439256
4.2410667,0.3941895,0.0814033,0.0006188,0.0364119,0.0265946,0.0437105,0.0204909,0.0800328,0.0452244
4.5525666,0.4306551,0.0586037,0.0007099,0.0308700,0.0273966,0.0284564,0.0023118,0.0897303,0.0306392
4.6709108,0.4317502,0.0469530,0.0008506,0.0318765,0.0266919,0.0248730,-0.0007459,0.0800612,0.0243007
4.7296987,0.3784474,0.0700368,0.0006500,0.0365572,0.0328541,0.0368921,0.0121161,0.0754939,0.0463152
3.5469824,0.4077549,0.0516058,0.0007588,0.0330891,0.0236395,0.0252181,0.0010857,0.1382268,0.0027673
4.3390991,0.4330068,0.0794135,0.0008844,0.0340835,0.0247717,0.0416578,0.0170327,0.0798615,0.0441570
4.7440058,0.5368940,0.0496134,0.0010415,0.0248168,0.0203823,0.0246339,0.0019095,0.0776735,0.0259957
4.8582648,0.5049274,0.0594588,0.0003959,0.0261860,0.0215849,0.0304131,0.0068273,0.1181485,0.0189478
4.1484935,0.2978269,0.0756327,0.0006788,0.0432213,0.0369729,0.0380346,0.0143648,0.0855568,0.0437057
4.5952476,0.3203965,0.0689873,0.0007389,0.0410775,0.0383545,0.0375051,0.0093578,0.0773024,0.0400061
2.7007159,0.5282874,0.1092239,0.0009595,0.0353408,0.0161232,0.0560146,0.0227488,0.1233371,0.0379219
5.1145219,0.2654879,0.0864089,0.0008368,0.0502625,0.0445742,0.0517205,0.0199464,0.1116941,0.0436402
4.9078280,0.4512454,0.0601311,0.0007117,0.0298940,0.0270024,0.0327832,0.0049310,0.0808895,0.0346674
5.6779469,0.3369197,0.0628689,0.0006255,0.0398164,0.0393166,0.0382953,0.0102684,0.0944669,0.0427308
4.6437423,0.5044646,0.0802086,0.0005937,0.0323302,0.0192871,0.0444240,0.0203743,0.0898566,0.0456342
4.3987286,0.3119176,0.0902702,0.0006379,0.0449836,0.0352507,0.0528351,0.0224001,0.1200207,0.0486426
4.9774941,0.2078172,0.0821921,0.0010993,0.0522450,0.0514004,0.0559434,0.0177327,0.1219249,0.0541900
4.9878044,0.3830102,0.0676300,0.0009087,0.0372787,0.0347313,0.0370895,0.0102608,0.0758659,0.0444283
3.0653117,0.3174037,0.0642207,0.0007432,0.0390745,0.0325091,0.0326648,0.0052591,0.0950352,0.0277132
4.8596656,0.5218065,0.0687799,0.0008537,0.0304258,0.0232496,0.0363439,0.0121817,0.0757010,0.0424997
4.4000224,0.2594365,0.0768275,0.0005575,0.0461442,0.0404187,0.0397810,0.0150218,0.0804754,0.0472722
3.5880996,0.4599882,0.0687482,0.0008588,0.0281928,0.0187883,0.0346007,0.0084116,0.1105293,0.0295776
4.6627754,0.4912301,0.0997343,0.0008174,0.0398816,0.0263444,0.0588155,0.0227949,0.0914706,0.0415808
5.2118880,0.2931389,0.0972493,0.0007857,0.0490805,0.0444007,0.0574163,0.0235812,0.0978798,0.0478873
6.1021678,0.2740173,0.0771602,0.0009782,0.0490395,0.0486542,0.0427645,0.0190398,0.0977890,0.0436444
5.2840938,0.3672269,0.0922945,0.0008292,0.0440138,0.0352284,0.0533707,0.0242363,0.1975084,0.0664854
3.7279138,0.4211171,0.0692516,0.0007084,0.0299334,0.0225999,0.0349906,0.0089975,0.1023351,0.0306213
4.0443881,0.4470478,0.0607527,0.0010770,0.0299189,0.0259878,0.0303068,0.0038213,0.0876051,0.0300699
4.6124104,0.2869220,0.0767342,0.0008509,0.0452581,0.0405716,0.0399171,0.0161079,0.0840201,0.0493797
4.7056963,0.5625202,0.0862627,0.0005199,0.0337948,0.0181902,0.0507942,0.0199621,0.1155162,0.0368585
4.5021212,0.3561389,0.0826671,0.0009662,0.0429951,0.0343089,0.0464457,0.0217884,0.0912931,0.0489270
3.0135132,0.4155421,0.0831674,0.0006237,0.0368673,0.0198797,0.0406024,0.0167561,0.1607498,0.0269465
4.3782706,0.3299015,0.0888932,0.0009298,0.0440662,0.0370534,0.0504667,0.0238994,0.1294363,0.0533932
4.0271744,0.4666832,0.0763352,0.0005929,0.0310685,0.0191696,0.0381652,0.0154063,0.0790008,0.0441344
4.7810354,0.3634677,0.0672072,0.0007736,0.0384419,0.0353688,0.0367721,0.0091966,0.0734912,0.0397909
4.7970397,0.2678576,0.0712514,0.0005959,0.0447076,0.0424736,0.0370917,0.0125441,0.0788297,0.0456406
4.1027352,0.4243285,0.0829204,0.0007398,0.0342097,0.0228605,0.0453903,0.0222573,0.0822966,0.0437290
4.5847994,0.5263785,0.1405620,0.0006713,0.0549593,0.0287788,0.2096731,0.0198283,0.2113996,0.0335029
3.5827882,0.3964847,0.0825575,0.0008221,0.0346983,0.0227971,0.0426983,0.0193551,0.1520810,0.0276804
4.4636022,0.4813971,0.0998567,0.0007918,0.0377954,0.0240517,0.0592950,0.0222923,0.0891615,0.0417598
3.6095424,0.3845259,0.0778439,0.0007970,0.0337030,0.0244130,0.0387955,0.0142393,0.1266576,0.0319693
3.5731306,0.2765881,0.0550318,0.0009271,0.0427685,0.0381912,0.0275476,0.0029521,0.0717061,0.0143507
4.0888506,0.3545013,0.0762811,0.0004958,0.0385407,0.0311600,0.0380544,0.0151894,0.0804542,0.0440324
4.5231796,0.4763324,0.0570093,0.0007108,0.0273063,0.0234547,0.0274298,0.0046335,0.0866518,0.0320838
4.3236824,0.3894146,0.0544225,0.0007866,0.0352188,0.0313532,0.0282063,0.0031233,0.0736510,0.0226297
4.4634271,0.3726370,0.0505205,0.0007383,0.0357896,0.0312618,0.0256856,0.0023493,0.0753071,0.0201075
4.7600763,0.3752688,0.1045807,0.0008730,0.0424106,0.0341722,0.0610192,0.0259138,0.1140582,0.0537709
4.8224824,0.5098862,0.0810321,0.0007157,0.0331250,0.0208579,0.0453899,0.0219777,0.0907436,0.0432837
2.8624195,0.4613656,0.0825138,0.0008922,0.0332086,0.0167028,0.0395368,0.0169405,0.1533861,0.0301816
5.0205984,0.4302161,0.0462433,0.0009810,0.0320223,0.0279653,0.0254641,0.0020882,0.0917079,0.0188868
4.6871372,0.3876043,0.1007050,0.0009831,0.0396244,0.0301402,0.0590972,0.0228767,0.0925537,0.0407559
5.3373182,0.4077047,0.0533211,0.0007307,0.0350822,0.0322920,0.0289650,0.0035398,0.0882782,0.0319319
4.5295959,0.4927784,0.1000308,0.0007926,0.0386362,0.0246694,0.0587507,0.0229709,0.0896149,0.0424301
3.6288391,0.4318420,0.0791117,0.0010799,0.0333495,0.0211984,0.0400450,0.0146408,0.1148958,0.0334498
4.1587375,0.3405450,0.0656926,0.0008061,0.0384462,0.0343690,0.0364586,0.0055316,0.0876492,0.0231712
5.3833635,0.4120116,0.0769116,0.0005976,0.0367099,0.0310679,0.0404154,0.0190483,0.0904230,0.0461467
4.8958893,0.5512076,0.0520791,0.0006942,0.0251226,0.0202274,0.0265686,0.0029343,0.0797476,0.0309430
4.4212151,0.5515620,0.0892903,0.0006419,0.0351140,0.0187861,0.0508229,0.0231836,0.1499236,0.0470841
3.9706711,0.4088698,0.0659912,0.0008710,0.0310963,0.0269348,0.0362995,0.0060426,0.0845873,0.0305639
4.9821949,0.3346174,0.0724610,0.0005908,0.0410427,0.0374634,0.0378381,0.0136973,0.0828607,0.0490795
4.8705494,0.4326028,0.0655433,0.0006011,0.0312295,0.0282331,0.0356633,0.0088220,0.0734668,0.0408090
4.1208432,0.3608828,0.0911634,0.0007649,0.0400039,0.0289917,0.0531000,0.0228226,0.1060753,0.0445582
5.0822173,0.4196726,0.0940064,0.0008675,0.0395452,0.0298270,0.0536360,0.0249748,0.1111627,0.0512526
4.9085090,0.5429180,0.0753417,0.0006438,0.0312841,0.0194143,0.0388420,0.0168209,0.0865370,0.0441190
3.6335014,0.3622603,0.0362001,0.0007406,0.0340508,0.0247651,0.0185902,0.0022072,0.1421243,0.0245922
3.9475179,0.3472186,0.0652475,0.0008086,0.0379645,0.0339275,0.0344898,0.0054692,0.0954806,0.0288502
4.0419052,0.3880644,0.0812104,0.0006577,0.0359972,0.0263174,0.0426390,0.0198437,0.0768326,0.0427235
5.1915523,0.4167293,0.0560132,0.0008665,0.0346317,0.0318352,0.0305722,0.0051476,0.0879398,0.0331283
3.5707074,0.5219218,0.0834556,0.0008940,0.0331059,0.0177829,0.0423331,0.0205589,0.1113563,0.0339809
4.3921545,0.4064132,0.0812386,0.0006328,0.0356826,0.0256733,0.0442449,0.0206960,0.0827799,0.0456831
5.4693629,0.5595477,0.0886764,0.0008962,0.0345221,0.0224505,0.0512176,0.0232775,0.1350150,0.0502791
4.4626510,0.1562298,0.0797056,0.0007505,0.0506533,0.0534166,0.0480073,0.0184938,0.0863784,0.0487847
4.5435602,0.5608346,0.1029391,0.0009189,0.0407871,0.0254174,0.0573453,0.0251706,0.1725971,0.0614946
5.2738346,0.4039898,0.0513481,0.0006342,0.0349129,0.0310364,0.0266461,0.0018335,0.0920258,0.0294684
3.8746436,0.4823914,0.0651545,0.0006489,0.0268064,0.0186957,0.0346562,0.0057258,0.0841191,0.0293468
4.5510275,0.3934609,0.0739980,0.0006763,0.0347199,0.0293146,0.0374324,0.0143798,0.0815571,0.0481892
4.6043782,0.4381071,0.0779679,0.0005977,0.0335111,0.0239349,0.0400527,0.0173420,0.0888213,0.0476189
4.3663119,0.3149982,0.0569730,0.0008144,0.0405050,0.0372740,0.0300897,0.0049508,0.0752758,0.0240806
5.2269425,0.6082802,0.0498694,0.0004677,0.0228550,0.0171482,0.0253125,0.0022644,0.0857217,0.0312708
3.9071507,0.4493547,0.0621487,0.0007230,0.0269607,0.0221030,0.0318601,0.0048921,0.0871735,0.0247666
3.1080956,0.5081011,0.1040656,0.0006506,0.0367412,0.0180399,0.0545930,0.0235425,0.0992068,0.0452583
3.8276330,0.2224073,0.0709881,0.0010908,0.0492148,0.0496714,0.0369853,0.0110774,0.1754610,0.0181548
4.5556712,0.2713735,0.0931598,0.0009931,0.0496824,0.0417342,0.0541392,0.0227635,0.1320996,0.0512003
4.8096248,0.5347991,0.0628446,0.0004911,0.0262478,0.0195646,0.0320866,0.0100461,0.0785185,0.0427532
4.4090602,0.3926741,0.0476125,0.0007807,0.0338485,0.0298922,0.0233507,0.0015872,0.0771986,0.0203275
4.3311387,0.4025131,0.0552176,0.0007828,0.0339246,0.0301871,0.0282995,0.0031611,0.0723952,0.0253035
3.7727763,0.4562091,0.0541582,0.0006403,0.0259502,0.0217014,0.0270964,0.0020607,0.1063688,0.0174386
5.4354617,0.3940266,0.0768526,0.0008000,0.0403928,0.0345900,0.0404171,0.0195769,0.0931522,0.0473567
5.2060444,0.4085406,0.0479428,0.0007895,0.0339750,0.0319133,0.0251451,0.0013554,0.0798936,0.0218462
5.2635107,0.5976988,0.0942354,0.0006182,0.0378216,0.0230450,0.0531768,0.0255580,0.1024840,0.0456411
4.9428263,0.3422715,0.0863353,0.0009102,0.0437698,0.0354992,0.0518274,0.0197430,0.1100101,0.0422005
4.1658432,0.3042428,0.0787412,0.0006363,0.0433999,0.0365283,0.0402953,0.0154851,0.0820235,0.0452026
4.4684383,0.4612480,0.0810741,0.0008832,0.0340912,0.0220822,0.0446081,0.0208737,0.0846147,0.0446703
4.1619006,0.3173658,0.0896172,0.0008473,0.0438003,0.0337356,0.0515187,0.0235931,0.1366893,0.0519938
4.9490509,0.3298906,0.0602850,0.0006918,0.0397757,0.0387947,0.0328593,0.0048344,0.0839153,0.0357745
4.5275469,0.2606458,0.0900301,0.0006479,0.0486113,0.0403802,0.0524782,0.0228175,0.1371688,0.0533959
4.9768523,0.4434170,0.0819658,0.0007097,0.0352633,0.0251922,0.0464343,0.0222060,0.0948182,0.0434181
4.7333515,0.5374234,0.0689631,0.0008588,0.0300431,0.0212799,0.0360421,0.0122301,0.0758403,0.0468751
5.3597940,0.4483130,0.0879588,0.0007941,0.0381653,0.0279146,0.0504855,0.0224540,0.1196434,0.0431554
4.7030335,0.4718507,0.0729083,0.0009179,0.0339592,0.0246464,0.0370470,0.0143700,0.0800496,0.0468905
4.8516601,0.4090741,0.0881890,0.0005049,0.0373015,0.0268968,0.0507854,0.0226513,0.1179118,0.0453808
4.5063193,0.3574485,0.0584953,0.0005651,0.0373970,0.0343634,0.0293427,0.0031470,0.0863388,0.0319730
4.8249363,0.1625767,0.0705612,0.0009232,0.0467484,0.0566124,0.0384063,0.0102958,0.0922880,0.0430012
3.9968452,0.4817366,0.0533529,0.0006079,0.0254428,0.0207295,0.0266474,0.0018748,0.0801616,0.0247979
3.8863294,0.2764869,0.0922120,0.0007500,0.0466309,0.0360785,0.0531775,0.0230623,0.1382101,0.0462466
4.2432498,0.5213433,0.0966159,0.0005807,0.0379110,0.0210293,0.0559402,0.0229928,0.0869235,0.0441407
3.8839784,0.4682836,0.0941430,0.0007570,0.0368322,0.0204203,0.0527033,0.0236483,0.0971642,0.0415938
5.3858655,0.3471401,0.0827119,0.0008213,0.0440488,0.0382023,0.0473868,0.0230096,0.0984802,0.0451338
4.4619518,0.4692331,0.0660272,0.0007852,0.0285421,0.0226787,0.0354063,0.0083612,0.0746345,0.0392246
5.0104973,0.4626926,0.0591546,0.0006220,0.0290950,0.0267342,0.0314179,0.0044205,0.1116231,0.0425957
4.6026042,0.5479721,0.0902329,0.0007741,0.0354541,0.0198590,0.0517628,0.0234918,0.1347107,0.0462349
3.8754400,0.2830880,0.0849587,0.0009046,0.0452140,0.0358639,0.0471539,0.0207595,0.1050044,0.0370313
4.0124792,0.4158478,0.1085644,0.0004677,0.0401912,0.0256157,0.0638080,0.0231799,0.0914436,0.0494286
4.1460662,0.2714094,0.0850007,0.0007745,0.0469631,0.0392240,0.0478169,0.0211881,0.0896030,0.0430131
4.4019993,0.3922426,0.0768556,0.0004485,0.0348213,0.0276279,0.0393118,0.0171869,0.0848351,0.0503143
5.0793272,0.4623643,0.0732025,0.0006178,0.0322637,0.0253579,0.0401890,0.0185400,0.1145671,0.0587691
4.6457039,0.3488465,0.0747134,0.0007107,0.0402220,0.0347483,0.0381604,0.0149523,0.0860169,0.0490623
3.9306325,0.5236268,0.0933636,0.0007489,0.0366235,0.0193276,0.0521085,0.0238578,0.1224051,0.0445758
4.0723573,0.3186882,0.0720594,0.0007178,0.0407320,0.0356514,0.0366243,0.0113535,0.0903290,0.0361525
4.8777457,0.5305812,0.0790987,0.0005093,0.0314040,0.0189913,0.0435937,0.0198054,0.0912798,0.0448374
4.7676260,0.4910863,0.0983006,0.0006598,0.0381217,0.0245004,0.0574929,0.0236999,0.0897862,0.0436242
4.9016891,0.4148671,0.0841184,0.0009994,0.0369007,0.0283701,0.0483367,0.0223166,0.0998324,0.0439067
4.5031334,0.5054720,0.0689845,0.0007521,0.0286361,0.0200048,0.0363273,0.0112887,0.0724246,0.0444052
4.2866381,0.3533723,0.0569992,0.0007523,0.0377407,0.0338839,0.0298392,0.0048637,0.0782478,0.0273644
5.4284534,0.2953272,0.0823027,0.0007129,0.0715159,0.0553097,0.5008135,0.1233848,0.5572743,0.1535186
4.2740564,0.1756146,0.1113257,0.0005949,0.0544819,0.0478904,0.0666864,0.0241089,0.0875168,0.0514274
4.5598416,0.3061448,0.1208963,0.0006983,0.0464194,0.0395994,0.0681867,0.0283614,0.1011502,0.0427536
4.0758555,0.5204702,0.0594097,0.0008513,0.0253064,0.0182667,0.0295787,0.0028320,0.0868586,0.0282458
5.4035004,0.4418535,0.0828273,0.0008708,0.0365894,0.0285799,0.0472582,0.0237716,0.1013378,0.0438580
3.2524206,0.3814460,0.0740159,0.0007111,0.0339327,0.0247880,0.0365717,0.0103071,0.2576120,0.0089727
4.1687922,0.3009630,0.1039674,0.0008857,0.0456436,0.0366724,0.0597851,0.0227544,0.1498190,0.0568383
3.7023259,0.2643014,0.0714827,0.0009879,0.0442170,0.0397258,0.0370170,0.0101623,0.1811232,0.0162664
3.6768713,0.4103907,0.0893131,0.0007757,0.0367323,0.0222004,0.0493245,0.0223450,0.1440559,0.0428893
4.1650839,0.4064632,0.0480931,0.0007638,0.0326675,0.0271704,0.0233679,0.0017289,0.0799822,0.0182006
4.1337518,0.3355127,0.0693763,0.0006507,0.0406161,0.0357659,0.0657605,0.0146172,0.1132822,0.0436427
5.2659690,0.2884388,0.0639311,0.0006959,0.0419781,0.0432557,0.0362250,0.0095749,0.0828295,0.0396530
4.2526700,0.4567364,0.0767836,0.0008333,0.0321432,0.0211113,0.0390297,0.0162112,0.0787394,0.0466866
4.3286435,0.4686265,0.0572141,0.0007802,0.0270069,0.0232525,0.0272340,0.0039678,0.0821418,0.0308367
5.1710187,0.4066303,0.0634676,0.0008526,0.0359524,0.0346498,0.0343593,0.0102114,0.0790796,0.0406871
4.8771769,0.4323565,0.0799610,0.0009147,0.0359046,0.0269758,0.0444119,0.0202505,0.0916421,0.0464142
4.4421873,0.4138708,0.1166015,0.0008814,0.0432937,0.0325842,0.0658921,0.0279440,0.0953139,0.0477203
4.9282831,0.3808270,0.0824235,0.0008574,0.0396394,0.0335360,0.0468793,0.0222170,0.0927417,0.0437654
4.9711239,0.4092014,0.0734815,0.0006151,0.0344349,0.0296385,0.0384257,0.0145451,0.0824181,0.0477737
4.0356003,0.3622240,0.0698428,0.0007157,0.0365633,0.0315447,0.0357491,0.0101354,0.0901720,0.0356347
4.6151848,0.5454493,0.0779859,0.0007966,0.0311947,0.0177959,0.0406137,0.0179935,0.0854037,0.0443000
4.6999876,0.3157141,0.0733180,0.0009004,0.0434868,0.0405195,0.0382878,0.0132089,0.0801985,0.0481072
4.8364635,0.3587644,0.0947688,0.0008482,0.0432299,0.0361065,0.0546101,0.0244876,0.1675010,0.0327584
4.7231486,0.3493036,0.0659771,0.0008091,0.0391506,0.0364265,0.0364366,0.0079351,0.0752834,0.0377810
5.4801209,0.4696376,0.0665394,0.0006762,0.0311838,0.0274707,0.0376323,0.0097801,0.0784567,0.0431813
3.9098766,0.5303651,0.0797971,0.0009579,0.0320745,0.0169321,0.0413944,0.0174056,0.0791456,0.0406396
5.0590388,0.2627136,0.0771180,0.0006122,0.0465815,0.0432519,0.0409086,0.0164927,0.0880436,0.0489360
3.0373971,0.5609656,0.0705345,0.0008468,0.0260864,0.0124509,0.0342378,0.0090038,0.1552982,0.0217466
2.9007545,0.3934844,0.0916377,0.0007888,0.0418985,0.0245158,0.0695844,0.0331012,0.2008578,0.0573115
4.5223448,0.6164882,0.0216190,0.0007641,0.0159177,0.0052680,0.0098485,0.0017411,0.2527764,0.0444081
3.7416387,0.4718491,0.0471584,0.0005802,0.0251287,0.0187332,0.0225054,0.0009192,0.0699201,0.0202726
4.9689086,0.3537321,0.1077949,0.0004432,0.0421402,0.0334725,0.0644535,0.0246813,0.0997177,0.0453397
5.1066680,0.4915704,0.0972576,0.0007857,0.0382006,0.0257638,0.0562639,0.0246083,0.0928159,0.0440360
4.3365169,0.3897256,0.0354344,0.0006884,0.0323604,0.0250191,0.0181933,0.0010854,0.0756299,0.0218802
4.4710703,0.3910401,0.0969705,0.0008736,0.0392917,0.0289725,0.0563777,0.0234782,0.0992444,0.0409090
4.2116530,0.6396195,0.0959596,0.0008193,0.0354228,0.0187417,0.0550622,0.0227337,0.0881661,0.0430827
5.7062022,0.4902587,0.0769166,0.0005862,0.0325189,0.0250444,0.0412811,0.0200621,0.0972626,0.0446330
3.7017091,0.4303387,0.0934685,0.0005629,0.0379139,0.0216127,0.0521851,0.0239256,0.1156084,0.0441585
4.0491463,0.3315658,0.0772752,0.0007137,0.0402883,0.0333226,0.0390260,0.0153914,0.0827151,0.0447073
5.3802004,0.2899763,0.0927472,0.0007959,0.0497834,0.0438028,0.0537546,0.0242377,0.1475854,0.0532129
4.5995735,0.2230164,0.0691473,0.0006989,0.0470086,0.0492674,0.0382403,0.0087557,0.0847246,0.0381688
4.1101317,0.2021660,0.0608936,0.0005947,0.0460846,0.0478731,0.0328235,0.0043887,0.1042850,0.0200784
4.0212417,0.3573003,0.0928672,0.0006632,0.0400835,0.0279692,0.0532726,0.0233031,0.1330098,0.0479479
4.6023830,0.2913313,0.0996414,0.0006812,0.0473029,0.0390593,0.0588668,0.0236234,0.2100740,0.0258841
